entry,hash,alternateHash
5054,2510978170,2510977992
5055,1066235010,1066234832
5056,2353446442,2353446264
5057,3796784855,3796784600
5058,9495239,9494984
5059,1885856967,1885856712
5060,1885857479,1885857224
5061,4061676304,4061676296
5062,3589817602,3589817424
5063,3925443719,3925443464
5064,634225858,634225680
5065,3117900719,3117900464
5066,2586632573,2586632496
5067,2888032879,2888032624
5068,1149551095,1149550840
5081,3418935069,3418934992
5082,167290135,167289880
5083,1988011695,1988011440
5084,232382519,232382264
5085,3769928199,3769927944
5086,860487479,860487224
5087,2630567975,2630567720
5088,953471738,953471560
5089,2259059069,2259058992
5090,2586644861,2586644784
5091,2586645373,2586645296
5092,624103557,624103480
5093,2913805378,2913805200
5094,2913805890,2913805712
5095,215296986,215296808
5096,1285283130,1285282952
5097,4265032205,4265032128
5098,2085039706,2085039528
5102,695763253,695763176
5103,3792557976,3792557976
5121,1648650463,1648650208
5122,2158334983,2158334728
5123,3384013511,3384013256
5124,340297831,340297576
5125,546187783,546187528
5126,2790069727,2790069472
5127,3546842559,3546842304
5128,1603876623,1603876368
5141,407443749,407443672
5142,712925951,712925696
5143,1811450909,1811450832
5144,3425979981,3425979904
5145,3620815674,3620815496
5146,3222042394,3222042216
5147,2966596042,2966595864
5148,2804976730,2804976552
5149,752475367,752475112
5150,2962094791,2962094536
5151,1565504386,1565504208
5152,194351159,194350904
5153,2993762047,2993761792
5154,2082787647,2082787392
5155,4143129447,4143129192
5156,2036429247,2036428992
5157,2655717743,2655717488
5158,512112967,512112712
5159,3034423231,3034422976
5160,2356543231,2356542976
5161,874580095,874579840
5162,2681815343,2681815088
5163,2642293871,2642293616
5164,299863455,299863200
5165,3234418919,3234418664
5166,3677062391,3677062136
5167,3066363279,3066363024
5168,1646884511,1646884256
5181,1454884143,1454883888
5201,3318861733,3318861656
5202,387784119,387783864
5203,3557326015,3557325760
5204,3855231935,3855231680
5206,3846569935,3846569680
5210,2896605535,2896605280
5211,2618058735,2618058480
5212,222378551,222378296
5213,2863973767,2863973512
5214,2285951111,2285950856
5215,3951033477,3951033400
5216,3389274365,3389274288
5217,3769643869,3769643792
5218,2964496967,2964496712
5219,934379477,934379400
5220,1813002381,1813002304
5221,1353713863,1353713608
5222,1866380797,1866380720
5223,1209024797,1209024720
5224,4038405831,4038405576
5225,1461964469,1461964392
5226,1888544349,1888544272
5227,4040308103,4040307848
5228,105907682,105907504
5229,3389281122,3389280944
5230,973594882,973594704
5231,934385722,934385544
5232,3422020658,3422020480
5233,1866386530,1866386352
5234,2049435920,2049435920
5235,1461969690,1461969512
5236,2073558530,2073558352
5237,547879226,547879048
5238,547879637,547879560
5241,3155184007,3155183752
5242,387052975,387052720
5243,850660935,850660680
5244,719504917,719504840
5245,2694533469,2694533392
5246,3630574981,3630574904
5247,1663960077,1663960000
5248,1667550077,1667550000
5249,2830823029,2830822952
5250,614820181,614820104
5251,3217644215,3217643960
5252,3934781293,3934781216
5253,891491501,891491424
5261,545402909,545402832
5262,1496418215,1496417960
5263,2208203623,2208203368
5264,2308252447,2308252192
5265,3187559607,3187559352
5281,3436633175,3436632920
5282,2782441575,2782441320
5283,1889760213,1889760136
5284,2674574125,2674574048
5301,4007368938,4007368760
5302,2375215666,2375215488
5305,3322059743,3322059488
5306,616697135,616696880
5307,720267855,720267600
5321,1749770581,1749770504
5341,2755956098,2755955920
5342,694347778,694347600
5343,2390529229,2390529152
5344,425906245,425906168
5361,1925979810,1925979632
5381,2764390602,2764390424
5382,1447011095,1447010840
5384,4006060359,4006060104
5385,4024054831,4024054576
5386,182101754,182101576
5401,3769569301,3769569224
5402,1353962005,1353961928
5403,2428093461,2428093384
5404,13252117,13252040
5405,3769571450,3769571272
5406,13253242,13253064
5407,2428095610,2428095432
5408,1353965178,1353965000
5421,8547066,8546888
5441,3462443090,3462442912
5461,3808589143,3808588888
5462,3700593751,3700593496
5463,2669386663,2669386408
5464,3533915695,3533915440
5465,2920542199,2920541944
5466,2273577599,2273577344
5481,3921175962,3921175784
5482,650573594,650573416
5501,130066263,130066008
5502,3563537506,3563537328
5503,3769621703,3769621448
5504,3794365538,3794365360
5505,1890234709,1890234632
5507,66685077,66685000
5508,13305543,13305288
5509,2428147911,2428147656
5510,1354017479,1354017224
5511,1890237882,1890237704
5513,603561663,603561408
5514,1358613906,1358613728
5515,3929888055,3929887800
5517,3066435311,3066435056
5518,3350103103,3350102848
5519,10276359,10276104
5521,2513835205,2513835128
5522,3163758927,3163758672
5524,1924531346,1924531168
5525,2153855495,2153855240
5526,3411053095,3411052840
5527,485058399,485058144
5528,2158219271,2158219016
5529,229816159,229815904
5531,4137377983,4137377728
5533,1930094845,1930094768
5534,1150149559,1150149304
5535,3607778143,3607777888
5536,2841568135,2841567880
5537,2745968565,2745968488
5538,1358626093,1358626016
5541,2815911253,2815911176
5542,377932511,377932256
5543,1419024583,1419024328
5544,2265327111,2265326856
5545,2393301653,2393301576
5561,2887667055,2887666800
5581,3166190386,3166190208
5582,2808216783,2808216528
5601,1732961799,1732961544
5621,2806172208,2806172200
5622,1185066064,1185066056
5623,48279625,48279624
5624,1002486617,1002486616
5625,2655563412,2655563408
5626,2131269164,2131269160
5627,1888336016,1888336008
5628,2568155040,2568155032
5629,2568155552,2568155544
5630,2568156064,2568156056
5631,2568156576,2568156568
5632,2568157088,2568157080
5633,2568157600,2568157592
5634,3382155765,3382155760
5635,3382156277,3382156272
5636,3382156789,3382156784
5637,3382157301,3382157296
5638,3382157813,3382157808
5639,3382158325,3382158320
5641,99846332,99846328
5642,1735134192,1735134064
5643,1735134704,1735134576
5644,4123503800,4123503784
5645,99848380,99848376
5646,4123504824,4123504808
5647,99849404,99849400
5648,2916377976,2916377848
5649,1198805408,1198805280
5650,914292416,914292400
5651,1462700024,1462700008
5652,2809937264,2809937136
5654,2809938288,2809938160
5655,2809938800,2809938672
5656,2809939312,2809939184
5657,2809939824,2809939696
5658,634013240,634013224
5660,634014264,634014248
5661,634014776,634014760
5662,634015288,634015272
5663,634015800,634015784
5672,2567318048,2567318040
5673,2567318560,2567318552
5674,2567319072,2567319064
5675,2567319584,2567319576
5676,1233903729,1233903728
5677,1233904241,1233904240
5679,4123521720,4123521704
5680,291787872,291787744
5713,2399681669,2399681592
5721,2576639263,2576639008
5722,3464359170,3464358992
5723,3767370266,3767370088
5724,137476834,137476656
5725,2350133634,2350133456
5726,3043002482,3043002304
5727,3846293490,3846293312
5728,3388528978,3388528800
5729,4077937602,4077937424
5730,2551229138,2551228960
5741,3121884159,3121883904
5742,2347689095,2347688840
5761,2418198354,2418198176
5762,2678678215,2678677960
5763,1461435474,1461435296
5781,1463165527,1463165272
5801,637698605,637698528
5802,3777656130,3777655952
5803,3426155541,3426155464
5804,2114907946,2114907768
5805,2113198313,2113198312
5821,1975248415,1975248160
5841,3008178452,3008178384
5842,42807240,42807232
5843,344264842,344264712
5844,2485984168,2485984136
5845,882481047,882480792
5846,184247431,184247176
5847,649941064,649941048
5848,2757016247,2757015992
5861,2516437511,2516437256
5862,2162239247,2162238992
5863,850237807,850237552
5881,984031938,984031760
5882,3230896762,3230896584
5883,1888216186,1888216008
5884,3231667834,3231667656
5885,1352259706,1352259528
5886,1354349178,1354349000
5887,3230899322,3230899144
5888,1888218746,1888218568
5889,3231670394,3231670216
5890,1352262266,1352262088
5891,1354351738,1354351560
5892,3143737661,3143737584
5893,1218529690,1218529512
5901,1277861866,1277861688
5902,2113024202,2113024024
5903,2841821173,2841821096
5904,2113025125,2113025048
5921,1210662024,1210662016
5922,1210662560,1210662528
5923,2676109184,2676109176
5924,2676109696,2676109688
5925,2676110208,2676110200
5926,3252297664,3252297632
5927,3252298176,3252298144
5928,3252298688,3252298656
5929,385555408,385555400
5930,385555944,385555912
5931,3283867344,3283867336
5932,3115257032,3115257000
5941,1266529151,1266528896
5942,1785827919,1785827664
5943,413811215,413810960
5944,3700045807,3700045552
5961,3843795970,3843795792
5981,314148509,314148432
6001,823722704,823722696
6002,1441347424,1441347392
6004,642785655,642785400
6021,1738106487,1738106232
6022,2420444746,2420444568
6023,3911707183,3911706928
6024,1288774831,1288774576
6025,486063207,486062952
6026,3510018279,3510018024
6027,576427359,576427104
6028,4267870861,4267870784
6029,1948416658,1948416480
6030,3232889975,3232889720
6031,2791506767,2791506512
6032,327582655,327582400
6041,1548072591,1548072336
6042,346882162,346881984
6061,1558836472,1558836440
6062,2560737890,2560737760
6063,1050786816,1050786808
6064,1500631308,1500631304
6065,3452164560,3452164528
6066,3452165072,3452165040
6067,3452165584,3452165552
6068,2303964650,2303964520
6069,2303965162,2303965032
6070,2303965674,2303965544
6071,682342720,682342712
6072,682343232,682343224
6073,682343744,682343736
6074,3971732556,3971732552
6075,3971733068,3971733064
6076,3971733580,3971733576
6081,419874666,419874536
6082,2449064314,2449064184
6083,2530861002,2530860872
6084,2295450348,2295450344
6085,3439458220,3439458216
6086,343860116,343860112
6087,2227313472,2227313440
6088,217710576,217710544
6089,374280712,374280680
6101,3833205896,3833205888
6102,1339691760,1339691752
6103,916921568,916921560
6121,1216477168,1216477160
6122,150041920,150041912
6123,480490752,480490744
6124,3476715224,3476715216
6125,481346072,481346064
6126,1216479752,1216479720
6127,1083789424,1083789392
6128,1601939808,1601939776
6129,3470907400,3470907368
6130,3905990672,3905990640
6132,526998759,526998504
6133,2077278746,2077278568
6134,1198031223,1198030968
6135,4187473874,4187473696
6136,1236113890,1236113712
6141,3949452909,3949452832
6142,3757762730,3757762552
6143,3336805082,3336804904
6144,1305126554,1305126376
6145,2673060538,2673060360
6146,3279719626,3279719448
6147,3068577602,3068577424
6148,509242210,509242032
6161,521088415,521088160
6162,1044916554,1044916376
6163,662011482,662011304
6164,3742038431,3742038176
6181,3051752753,3051752752
6182,329534613,329534536
6183,82340765,82340688
6184,678754549,678754472
6185,4034568293,4034568216
6186,805459061,805458984
6187,4018308005,4018307928
6261,1418475473,1418475472
6281,2712516937,2712516936
6282,817713146,817712968
6283,2962834898,2962834720
6284,2701978650,2701978472
6285,3019705169,3019705168
6301,3887556234,3887556056
6321,4143008192,4143008176
6322,1132767136,1132767120
6323,2557922056,2557922040
6324,819688728,819688712
6341,4048613480,4048613472
6342,1835786240,1835786232
6343,195816712,195816704
6344,1445291320,1445291312
6361,3774246416,3774246384
6362,289679936,289679904
6363,943700232,943700200
6364,77294136,77294104
6365,2694784354,2694784224
6381,3558859330,3558859152
6382,4058782722,4058782544
6383,2426102714,2426102536
6384,188262922,188262792
6385,138237498,138237368
6386,1757981642,1757981512
6387,2785187148,2785187080
6388,2973440668,2973440600
6389,2046718397,2046718320
6390,154556338,154556160
6391,105421540,105421472
6392,988593932,988593864
6393,835759514,835759336
6394,4288053770,4288053592
6395,4277811994,4277811816
6401,3545615634,3545615456
6402,330136597,330136520
6403,831563229,831563152
6421,2771514122,2771513944
6441,3260470066,3260469888
6442,3097702098,3097701920
6461,1537766538,1537766360
6462,2218046506,2218046328
6481,424810290,424810112
6482,1571571210,1571571032
6501,1133803813,1133803736
6502,3371577029,3371576952
6503,1605077538,1605077360
6504,2424043778,2424043600
6521,3731108162,3731107984
6522,3946584634,3946584456
6523,3657747186,3657747008
6541,2535629538,2535629360
6542,2535630050,2535629872
6543,1919454274,1919454096
6544,2067163826,2067163648
6545,1890785146,1890784968
6546,3502267130,3502266952
6547,1085037562,1085037384
6548,1917763378,1917763200
6561,1496872338,1496872160
6562,2044731818,2044731640
6563,71545282,71545104
6564,1729051490,1729051312
6565,3942622002,3942621824
6566,2510068978,2510068800
6567,205166594,205166416
6568,1471449378,1471449200
6569,954895618,954895440
6570,2341254162,2341253984
6571,575300850,575300672
6581,3768381818,3768381640
6582,3170970658,3170970480
6583,2788752714,2788752536
6584,542325914,542325736
6585,3094456082,3094455904
6601,106558786,106558608
6602,1621465082,1621464904
6603,4148063615,4148063360
6604,3377907397,3377907320
6605,2329120746,2329120568
6606,4038334823,4038334568
6607,1965855183,1965854928
6608,1957434546,1957434368
6609,575064957,575064880
6610,496038495,496038240
6611,3567895914,3567895736
6612,3843657045,3843656968
6621,2632964578,2632964400
6622,3942507290,3942507112
6623,4294771218,4294771040
6624,3942508213,3942508136
6625,1106214357,1106214280
6626,1685572431,1685572176
6627,413259778,413259600
6628,1209649474,1209649296
6629,2346748874,2346748696
6641,597427730,597427552
6642,4046472199,4046471944
6643,2971846151,2971845896
6644,286988295,286988040
6645,4046400007,4046399752
6646,1902337031,1902336776
6661,1195382797,1195382720
6662,1381854117,1381854040
6681,48240303,48240048
6701,3768912391,3768912136
6721,682675520,682675512
6722,682676032,682676024
6741,3228752314,3228752136
6761,351468861,351468784
6762,3384524781,3384524704
6781,3231258965,3231258888
6801,548221370,548221192
6804,634210919,634210664
6805,2129666679,2129666424
6821,2551791727,2551791472
6822,3755224543,3755224288
6823,131300119,131299864
6824,89951719,89951464
6825,1891299770,1891299592
6826,13210554,13210376
6827,2698827194,2698827016
6844,2383293143,2383292888
6845,3087755175,3087754920
6846,9669461,9669384
6847,1896034178,1896034000
6848,1896034589,1896034512
6861,2751584146,2751583968
6862,2751584557,2751584480
6881,2158666069,2158665992
6901,4036712890,4036712712
6921,2699928498,2699928320
6922,5590578,5590400
6941,1623845205,1623845128
6942,550484821,550484744
6943,818388309,818388232
6961,973529498,973529320
6962,2239381906,2239381728
6963,1243406714,1243406536
6964,3633793290,3633793112
6981,2568665135,2568664880
6982,987351309,987351232
6983,2559283378,2559283200
6984,476754042,476753864
6985,2825531738,2825531560
7001,2175900546,2175900368
7002,597115282,597115104
7003,1786785847,1786785592
7021,973560218,973560040
7022,1231325965,1231325888
7023,1231326477,1231326400
7024,973561754,973561576
7025,2168450461,2168450384
7026,329621805,329621728
7027,1963047133,1963047056
7028,1158685471,1158685216
7029,1225430946,1225430768
7041,1779075957,1779075880
7042,1243447061,1243446984
7043,3284407069,3284406992
7044,1359051959,1359051704
7045,3310037125,3310037048
7046,224218479,224218224
7061,2056802482,2056802304
7062,3975152101,3975152024
7063,1029724933,1029724856
7064,920871218,920871040
7065,2857590157,2857590080
7066,3650181487,3650181232
7067,2134850991,2134850736
7068,3974382866,3974382688
7070,2860301797,2860301720
7081,3330834749,3330834672
7082,3777696418,3777696240
7101,911585562,911585384
7102,1104017669,1104017592
7121,2907916221,2907916144
7122,1990262141,1990262064
7123,2684197986,2684197808
7124,2102433146,2102432968
7141,350236877,350236800
7142,95380336,95380336
7161,839408744,839408744
7162,2862657320,2862657320
7163,4038427912,4038427912
7164,3502540552,3502540552
7165,3768121608,3768121608
7166,278539016,278539016
7167,3231423752,3231423752
7168,4038430472,4038430472
7169,2429280520,2429280520
7170,3768124168,3768124168
7171,278541576,278541576
7172,3231426312,3231426312
7181,4246966434,4246966256
7201,2121180330,2121180152
7202,305780925,305780848
7221,3420424765,3420424688
7222,844706714,844706536
7223,1620178813,1620178736
7224,1403774418,1403774240
7241,2381483698,2381483520
7261,1504524237,1504524160
7281,518621176,518621176
7282,1625393720,1625393720
7301,1871184525,1871184448
7302,277858770,277858592
7321,252285250,252285072
7341,4034439610,4034439432
7342,12155733,12155656
7361,2997151810,2997151632
7362,2702373978,2702373800
7363,1314696426,1314696248
7364,351118765,351118688
7365,2900354021,2900353944
7366,597419741,597419664
7367,3172264933,3172264856
7368,2937384522,2937384344
7381,2835858970,2835858792
7382,2332308469,2332308392
7383,176278109,176278032
7385,864948114,864947936
7386,4086309165,4086309088
7401,1373349890,1373349712
7402,2668433696,2668433696
7421,2158070202,2158070024
7422,1081711546,1081711368
7423,16141754,16141576
7424,814227285,814227208
7425,1892069717,1892069640
7426,3766813448,3766813448
7427,3500078344,3500078344
7428,3767576328,3767576328
7429,2154830343,2154830088
7441,3751528223,3751527968
7461,796465695,796465440
7462,621685637,621685560
7463,3538095615,3538095360
7481,4274635642,4274635464
7482,3169440717,3169440640
7483,2443152271,2443152016
7484,2049644135,2049643880
7485,1967511559,1967511304
7486,2221666343,2221666088
7488,435781885,435781808
7489,1121010762,1121010584
7490,1817692122,1817691944
7491,2429238466,2429238288
7492,1760607538,1760607360
7493,1355721146,1355720968
7494,3207545725,3207545648
7495,1655339709,1655339632
7496,816180053,816179976
7497,1355723093,1355723016
7498,1077848199,1077847944
7499,2142718599,2142718344
7500,2413927559,2413927304
7501,804736469,804736392
7502,3486244999,3486244744
7503,1610400391,1610400136
7504,4031337607,4031337352
7505,4022900282,4022900104
7506,2948864135,2948863880
7507,1460184871,1460184616
7508,2376095023,2376094768
7509,2458110215,2458109960
7541,4038030842,4038030664
7562,1353081850,1353081672
7563,389311903,389311648
7564,829970791,829970536
7581,3737093511,3737093256
7582,291128551,291128296
7583,478251303,478251048
7601,2362789696,2362789696
7602,1363041183,1363040928
7603,2328254783,2328254528
7604,217351295,217351040
7621,2424248839,2424248584
7622,2238865535,2238865280
7623,1170279655,1170279400
7624,1441780791,1441780536
7625,4154467423,4154467168
7626,1981284127,1981283872
7627,3486635439,3486635184
7628,2532242863,2532242608
7629,2838874887,2838874632
7630,1795606815,1795606560
7631,76921839,76921584
7632,3908190407,3908190152
7633,2694631943,2694631688
7634,2941129743,2941129488
7635,3101704871,3101704616
7636,973539399,973539144
7637,493173453,493173448
7638,3088449501,3088449496
7639,2412308397,2412308392
7640,2554655757,2554655752
7641,2628414165,2628414160
7642,1544635581,1544635576
7643,11025789,11025784
7644,2085427517,2085427512
7645,967840397,967840392
7646,3595446205,3595446200
7647,2515440821,2515440816
7648,4244217549,4244217544
7649,2150937992,2150937992
7650,2151237512,2151237512
7651,272488840,272488840
7652,2427009031,2427008776
7653,548071943,548071688
7654,1890774023,1890773768
7655,548892167,548891912
7656,280096775,280096520
7657,816505351,816505096
7658,1623557127,1623556872
7659,1355683335,1355683080
7660,13871354,13871176
7661,817887994,817887816
7662,2156432634,2156432456
7663,546258682,546258504
7664,3234857210,3234857032
7665,1354769146,1354768968
7666,3772793613,3772793608
7667,3987437962,3987437784
7671,4039552661,4039552584
7672,281374869,281374792
7673,1352995477,1352995400
7674,2426537109,2426537032
7675,823088789,823088712
7676,2432866453,2432866376
7677,3622402941,3622402864
7678,1889807509,1889807432
7701,3479425663,3479425408
7703,2582045367,2582045112
7704,1830211192,1830211192
7721,4281021383,4281021128
7722,208001871,208001616
7723,2966618199,2966617944
7724,607127799,607127544
7725,1701815759,1701815504
7726,1958260271,1958260016
7727,349607351,349607096
7728,3603995735,3603995480
7729,1206965135,1206964880
7730,2942834514,2942834336
7731,3300265218,3300265040
7732,2854215506,2854215328
7733,3041550541,3041550464
7734,1501713034,1501712856
7735,3413619821,3413619744
7736,460797679,460797424
7737,2158547463,2158547208
7738,3591850746,3591850568
7761,3202779615,3202779360
7781,1206182901,1206182824
7782,3412925357,3412925280
7783,914140946,914140768
7784,2299871298,2299871120
7785,1928417655,1928417400
7786,4111017343,4111017088
7787,4097286943,4097286688
7788,3755556581,3755556504
7789,535950362,535950184
7791,3500289365,3500289288
7792,3500289877,3500289800
7793,1084313941,1084313864
7794,12665685,12665608
7795,4039337301,4039337224
7796,2696533845,2696533768
7798,1084316501,1084316424
7799,12668245,12668168
7800,4039339861,4039339784
7801,2696536405,2696536328
7802,3500294997,3500294920
7803,1084319061,1084318984
7804,12670805,12670728
7805,4039342421,4039342344
7806,2696538965,2696538888
7807,3500297557,3500297480
7808,1084321621,1084321544
7809,12673365,12673288
7810,2503801031,2503800776
7811,4039345493,4039345416
7812,2696542037,2696541960
7813,3500300730,3500300552
7814,1084324794,1084324616
7815,537185162,537184984
7816,272271042,272270864
7817,12677562,12677384
7818,4039349178,4039349000
7819,2696545722,2696545544
7820,3500304314,3500304136
7821,1084328378,1084328200
7822,12680122,12679944
7823,4039351738,4039351560
7824,4039352250,4039352072
7825,2696548794,2696548616
7826,3500307386,3500307208
7827,1084331450,1084331272
7828,2907205226,2907205048
7829,3788925386,3788925208
7830,2457903714,2457903536
7831,12684730,12684552
7832,2696552378,2696552200
7833,3500310970,3500310792
7834,1084335034,1084334856
7835,12686778,12686600
7836,4039358394,4039358216
7837,2696554938,2696554760
7838,2963622599,2963622344
7839,4183626114,4183625936
7840,2759979762,2759979584
7841,2147883418,2147883240
7842,4259613338,4259613160
7843,2161306706,2161306528
7844,2319225778,2319225600
7845,78964898,78964720
7846,2651935746,2651935568
7847,3220691834,3220691656
7848,2840763143,2840762888
7849,4034135658,4034135480
7850,3029852706,3029852528
7861,343425538,343425360
7862,3631723474,3631723296
7863,1356347093,1356347016
7864,15543125,15543048
7865,552304981,552304904
7866,2967010618,2967010440
7867,2699948474,2699948296
7868,3236710330,3236710152
7871,3755599717,3755599640
7872,3755600869,3755600792
7873,3755602021,3755601944
7874,535994522,535994344
7875,535995674,535995496
7876,535996826,535996648
7877,621898218,621898040
7881,278077959,278077704
7882,2426409991,2426409736
7883,1892578823,1892578568
7884,2970466311,2970466056
7885,1350138375,1350138120
7886,499322165,499322088
7887,499321397,499321320
7888,499322549,499322472
7889,1353622023,1353621768
7890,1085621255,1085621000
7891,2158392839,2158392584
7892,1082660871,1082660616
7893,1085426183,1085425928
7894,1621216263,1621216008
7895,12439047,12438792
7896,815439879,815439624
7897,1354760711,1354760456
7898,278172679,278172424
7899,3768358407,3768358152
7900,2425628679,2425628424
7901,2426149383,2426149128
7902,278174727,278174472
7903,3229986311,3229986056
7905,1289167765,1289167688
7907,343715879,343715624
7921,499338165,499338088
7922,1923186186,1923186008
7923,1923186058,1923185880
7924,1923185930,1923185752
7925,1923185802,1923185624
7926,1289178618,1289178440
7927,3561242583,3561242328
7928,1643828511,1643828256
7929,794729727,794729472
7930,1356088327,1356088072
7931,1357923847,1357923592
7932,2432284679,2432284424
7933,2701101575,2701101320
7934,3505536007,3505535752
7935,3773439495,3773439240
7936,820187143,820186888
7937,3536398159,3536397904
7938,1602812231,1602811976
7939,2698454535,2698454280
7940,284022791,284022536
7941,1351948807,1351948552
7942,12012551,12012296
7943,3498454535,3498454280
7944,194059839,194059584
7945,2300642119,2300641864
7946,1352017223,1352016968
7981,822245895,822245640
8041,2161443335,2161443080
8042,2161443847,2161443592
8043,2161444359,2161444104
8044,1892423687,1892423432
8045,2427119957,2427119880
8046,2427120469,2427120392
8047,2427120981,2427120904
8048,546832213,546832136
8049,1086022151,1086021896
8050,1086022663,1086022408
8051,1086023175,1086022920
8052,2163701767,2163701512
8053,2775081855,2775081600
8054,635333791,635333536
8055,808808711,808808456
8056,3098608103,3098607848
8057,2323497807,2323497552
8058,1747531175,1747530920
8059,202867631,202867376
8060,1361538527,1361538272
8061,3408963503,3408963248
8062,913405951,913405696
8063,4063575079,4063574824
8064,1230073591,1230073336
8065,1592866527,1592866272
8066,3288711959,3288711704
8067,3649791063,3649790808
8068,2868688127,2868687872
8069,1044798831,1044798576
8070,1893905791,1893905536
8071,242608703,242608448
8072,3879677855,3879677600
8073,3303624223,3303623968
8074,591226719,591226464
8075,3473479943,3473479688
8076,3518812543,3518812288
8077,783187311,783187056
8078,1956601631,1956601376
8079,2581488847,2581488592
8080,2267979541,2267979464
8081,387993877,387993800
8101,2704206343,2704206088
8102,2704206855,2704206600
8103,2704207367,2704207112
8104,1898561543,1898561288
8105,537096533,537096456
8106,3783959559,3783959304
8107,3783960071,3783959816
8108,3783960583,3783960328
8109,2715122183,2715121928
8110,2496711687,2496711432
8111,2496712199,2496711944
8112,2496712711,2496712456
8113,3574051335,3574051080
8114,3175849461,3175849384
8115,281688661,281688584
8116,3773671354,3773671176
8117,3773671866,3773671688
8118,3773672378,3773672200
8119,2973212090,2973211912
8120,1863029418,1863029240
8121,4006977890,4006977712
8122,3900995642,3900995464
8123,2948016442,2948016264
8124,1604365114,1604364936
8141,3236293127,3236292872
8142,3236293639,3236293384
8143,3236294151,3236293896
8144,3507896327,3507896072
8145,281793031,281792776
8146,281793543,281793288
8147,281794055,281793800
8148,2965313543,2965313288
8149,884015128,884015128
8150,2522425448,2522425448
8151,3805927256,3805927256
8153,971702447,971702192
8154,2268016789,2268016712
8155,2268016021,2268015944
8156,2268017173,2268017096
8157,388032149,388032072
8158,388031381,388031304
8159,388032533,388032456
8160,2948034746,2948034568
8161,2948034618,2948034440
8162,2948034490,2948034312
8163,1604384442,1604384264
8164,1604384314,1604384136
8165,1604384186,1604384008
8166,537127125,537127048
8167,537126997,537126920
8168,537126869,537126792
8169,1863053866,1863053688
8170,1863053738,1863053560
8171,1863053610,1863053432
8181,265643455,265643200
8182,3116324783,3116324528
8183,2949800591,2949800336
8184,3505754855,3505754600
8185,3774874677,3774874600
8186,820401895,820401640
8187,282720487,282720232
8188,1900059290,1900059112
8189,2968911079,2968910824
8190,4039917287,4039917032
8191,3504791783,3504791528
8192,1894806247,1894805992
8193,9331208,9331208
8194,2158515208,2158515208
8195,3775411719,3775411464
8196,2426087431,2426087176
8201,1073197223,1073196968
8221,3236178440,3236178440
8222,1623067655,1623067400
8223,1893285383,1893285128
8224,1088196616,1088196616
8225,2435011080,2435011080
8227,551826367,551826112
8228,1893205946,1893205768
8229,1893206357,1893206280
8231,3488834295,3488834040
8232,2576957943,2576957688
8233,3090566216,3090566216
8234,3480996047,3480995792
8235,889757743,889757488
8236,1959398671,1959398416
8238,1362926599,1362926344
8239,2706243079,2706242824
8240,3748678391,3748678136
8241,1092813319,1092813064
8242,3780617223,3780616968
8243,2160698887,2160698632
8246,281578503,281578248
8249,2963960327,2963960072
8250,1898569744,1898569744
8251,2561350695,2561350440
8252,2202538119,2202537864
8253,863505695,863505440
8254,1971762592,1971762592
8255,1992194847,1992194592
8256,2980259519,2980259264
8257,4001950751,4001950496
8258,1552887730,1552887552
8260,2698264789,2698264712
8261,552154453,552154376
8262,1088916309,1088916232
8263,2967242554,2967242376
8264,4042357690,4042357512
8265,284152250,284152072
8266,2000212914,2000212736
8267,2000214770,2000214592
8268,2915617101,2915617024
8269,2915618957,2915618880
8271,280812808,280812808
8272,1623023368,1623023368
8273,3768577658,3768577480
8275,3457658085,3457658008
8276,3457658698,3457658520
8277,1335012271,1335012016
8278,681040583,681040328
8279,1906942863,1906942608
8280,996694567,996694312
8281,3477355695,3477355440
8282,3959671831,3959671576
8283,2761532375,2761532120
8284,2867107199,2867106944
8285,2154393127,2154392872
8286,2420368255,2420368000
8287,261881959,261881704
8288,2647652135,2647651880
8289,3232560584,3232560584
8290,4292548632,4292548632
8291,3755816357,3755816280
8292,499530357,499530280
8293,1923376458,1923376280
8294,536211162,536210984
8295,536208616,536208616
8296,1619739592,1619739592
8297,2268090965,2268090888
8298,388105301,388105224
8299,2948106874,2948106696
8300,1604455546,1604455368
8301,2171704399,2171704144
8302,1634760271,1634760016
8303,2702858111,2702857856
8304,4234551631,4234551376
8305,48648111,48647856
8306,1448995007,1448994752
8307,2678069927,2678069672
8308,3230181023,3230180768
8309,4038261831,4038261576
8310,605909559,605909304
8311,1189241165,1189241088
8312,3948681386,3948681208
8313,1072210423,1072210168
8314,1874091247,1874090992
8315,3138237119,3138236864
8316,3500181511,3500181256
8317,4172358343,4172358088
8318,2312607935,2312607680
8319,550911495,550911240
8320,1031577103,1031576848
8321,3112942359,3112942104
8322,233578522,233578344
8323,1993863199,1993862944
8324,10287047,10286792
8331,502603799,502603544
8332,4066776575,4066776320
8333,549059079,549058824
8341,3589713663,3589713408
8342,2966858759,2966858504
8343,236636183,236635928
8348,3040328695,3040328440
8349,465112575,465112320
8351,2615058943,2615058688
8352,1938527175,1938526920
8353,1250735141,1250735064
8354,675066002,675065824
8355,2369620429,2369620352
8356,3647374397,3647374320
8357,3392290405,3392290328
8358,1296921650,1296921472
8359,3874390994,3874390816
8360,747257282,747257104
8361,2060833087,2060832832
8362,3768034311,3768034056
8363,2694723079,2694722824
8364,2963601415,2963601160
8365,3969463503,3969463248
8366,4208752575,4208752320
8367,601433874,601433696
